lat,name,rental_methods/0,rental_methods/1,rental_methods/2,has_kiosk,rental_uris/android,rental_uris/ios,region_id,station_type,legacy_id,electric_bike_surcharge_waiver,short_name,capacity,eightd_has_key_dispenser,lon,station_id,external_id,eightd_station_services/0/description,eightd_station_services/0/bikes_availability,eightd_station_services/0/service_type,eightd_station_services/0/id,eightd_station_services/0/docks_availability,eightd_station_services/0/name,eightd_station_services/0/off_dock_bikes_count,eightd_station_services/0/off_dock_remaining_bike_capacity,address,dockless_bikes_parking_zone_capacity,region_code,rack_model,client_station_id
41.96668636205,Kedzie Ave & Leland Ave,CREDITCARD,TRANSITCARD,KEY,True,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,,classic,476,False,KA1504000126,15,False,-87.7080519806,476,a3af8b51-a135-11e9-9cda-0a87ae2ba916,,,,,,,,,,,,,
41.965875,Manor Ave & Leland Ave,CREDITCARD,TRANSITCARD,KEY,True,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,,classic,477,False,KA1504000127,11,False,-87.700825,477,a3af9064-a135-11e9-9cda-0a87ae2ba916,,,,,,,,,,,,,
41.96590013976,Rockwell St & Eastwood Ave,CREDITCARD,TRANSITCARD,KEY,True,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,,classic,478,False,KA1504000093,15,False,-87.6936384935,478,a3af956e-a135-11e9-9cda-0a87ae2ba916,,,,,,,,,,,,,
41.96115407569,Drake Ave & Montrose Ave,CREDITCARD,TRANSITCARD,KEY,True,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,,classic,479,False,KA1504000097,15,False,-87.7165690733,479,a3af9a83-a135-11e9-9cda-0a87ae2ba916,,,,,,,,,,,,,
41.961041,Albany Ave & Montrose Ave,CREDITCARD,TRANSITCARD,KEY,True,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,,classic,480,False,15621,11,False,-87.705866,480,a3af9f99-a135-11e9-9cda-0a87ae2ba916,,,,,,,,,,,,,
41.961068,California Ave & Montrose Ave,CREDITCARD,TRANSITCARD,KEY,True,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,,classic,481,False,15622,15,False,-87.695439,481,a3afa4c3-a135-11e9-9cda-0a87ae2ba916,,,,,,,,,,,,,
41.96152593287,Campbell Ave & Montrose Ave,CREDITCARD,TRANSITCARD,KEY,True,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,,classic,482,False,15623,15,False,-87.6911650414,482,a3afa9dc-a135-11e9-9cda-0a87ae2ba916,,,,,,,,,,,,,
41.95400483876,Monticello Ave & Irving Park Rd,CREDITCARD,TRANSITCARD,KEY,True,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,,classic,484,False,KA1504000139,15,False,-87.7191281797,484,a3afb401-a135-11e9-9cda-0a87ae2ba916,,,,,,,,,,,,,
41.95358617895,Sawyer Ave & Irving Park Rd,CREDITCARD,TRANSITCARD,KEY,True,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,,classic,485,False,KA1504000096,15,False,-87.7093107999,485,a3afb917-a135-11e9-9cda-0a87ae2ba916,,,,,,,,,,,,,
41.95434085219,Oakley Ave & Irving Park Rd,CREDITCARD,TRANSITCARD,KEY,True,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,,classic,486,False,KA1504000158,15,False,-87.6860796243,486,a3afbe2e-a135-11e9-9cda-0a87ae2ba916,,,,,,,,,,,,,
41.946264,Pulaski Rd & Eddy St (Temp),CREDITCARD,TRANSITCARD,KEY,True,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,,classic,488,False,KA1504000141,11,False,-87.731023,488,a3afc858-a135-11e9-9cda-0a87ae2ba916,,,,,,,,,,,,,
41.947326,Drake Ave & Addison St,CREDITCARD,TRANSITCARD,KEY,True,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,,classic,489,False,KA1504000142,15,False,-87.717582,489,a3afcd70-a135-11e9-9cda-0a87ae2ba916,,,,,,,,,,,,,
41.94524356848,Troy St & Elston Ave,CREDITCARD,TRANSITCARD,KEY,True,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,,classic,490,False,15631,15,False,-87.7066499009,490,a3afd294-a135-11e9-9cda-0a87ae2ba916,,,,,,,,,,,,,
41.9466358306,Talman Ave & Addison St,CREDITCARD,TRANSITCARD,KEY,True,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,,classic,491,False,15632,15,False,-87.694614758,491,a3afd7ab-a135-11e9-9cda-0a87ae2ba916,,,,,,,,,,,,,
41.946655,Leavitt St & Addison St,CREDITCARD,TRANSITCARD,KEY,True,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,,classic,492,False,KA1504000143,15,False,-87.683359,492,a3afdcbf-a135-11e9-9cda-0a87ae2ba916,,,,,,,,,,,,,
41.943034,Western Ave & Roscoe St,CREDITCARD,TRANSITCARD,KEY,True,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,,classic,493,False,15634,11,False,-87.687288,493,a3afe1dc-a135-11e9-9cda-0a87ae2ba916,,,,,,,,,,,,,
41.98222975911517,Kedzie Ave & Bryn Mawr Ave,CREDITCARD,TRANSITCARD,KEY,True,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,,classic,494,False,KA1504000167,15,False,-87.70888656377792,494,a3afe6ed-a135-11e9-9cda-0a87ae2ba916,,,,,,,,,,,,,
41.96110801623,Keystone Ave & Montrose Ave,CREDITCARD,TRANSITCARD,KEY,True,https://chi.lft.to/lastmile_qr_scan,https://chi.lft.to/lastmile_qr_scan,,classic,495,False,KA1504000164,11,False,-87.7289701012,495,a3afebff-a135-11e9-9cda-0a87ae2ba916,,,,,,,,,,,,,
